_id,title,author,publisher,price,comment_count
65277e53f0c5ed1ad19554c1,Gece Yarısı Kütüphanesi, Matt Haig,DOMİNGO YAYINEVİ," 70,45",1.274
65277e54f0c5ed1ad19554c2,Kapra Felsefe Seti (10 Kitap), Rene Descartes,KAPRA YAYINCILIK," 75,90",160
65277e55f0c5ed1ad19554c3,Zeytindağı, Falih Rıfkı Atay,POZİTİF YAYINLARI," 47,44",1.252
65277e55f0c5ed1ad19554c4,İnsanlar, Matt Haig,DOMİNGO YAYINEVİ," 84,48",124
65277e56f0c5ed1ad19554c5,Evlenmeden Önce, Doğan Cüceloğlu,KRONİK KİTAP," 55,01",70
65277e56f0c5ed1ad19554c6,Nefs Terbiyesi ve Ahlakı Güzelleştirme, İmam Gazali,ÇELİK YAYINEVİ," 35,35",64
65277e57f0c5ed1ad19554c7,Ayvayı Yedik Müzesi, Mert Arık,TİMAŞ ÇOCUK YAYINLARI," 47,60",11
65277e57f0c5ed1ad19554c8,İrade Terbiyesi, Jules Payot,KAPRA YAYINCILIK," 12,90",133
65277e58f0c5ed1ad19554c9,Bilinçaltının Gücü , Joseph Murphy,DİYOJEN YAYINCILIK," 70,40",86
65277e58f0c5ed1ad19554ca,Çavdar Tarlasında Çocuklar, J. D. Salinger,YAPI KREDİ YAYINLARI," 56,10",2.537
65277e59f0c5ed1ad19554cb,İnce Memed 1, Yaşar Kemal,YAPI KREDİ YAYINLARI," 105,90",2.220
65277e59f0c5ed1ad19554cc,İçimdeki Melodi, Sharon M. Draper,TİMAŞ GENÇ," 81,73",81
65277e5af0c5ed1ad19554cd,Dervişin Teselli Koleksiyonu , Mecit Ömür Öztürk,HAYY KİTAP," 77,00",1.055
65277e5bf0c5ed1ad19554ce,Şehirdeki Gizemli Sinyal - Faruk, Caner Sarıoğlu,TİMAŞ ÇOCUK YAYINLARI," 46,20",32
65277e5bf0c5ed1ad19554cf,İyi Hissetmek,Dr. David Burns,PSİKONET YAYINLARI," 118,95",1.181
65277e5cf0c5ed1ad19554d0,Bir Ömür Nasıl Yaşanır? ,Prof. Dr. İlber Ortaylı,KRONİK KİTAP," 52,26",4.096
65277e5ff0c5ed1ad19554d1,Sular Üstünde Gökler Altında, Kaan Murat Yanık,KETEBE YAYINEVİ," 55,95",85
65277e5ff0c5ed1ad19554d2,"Suç ve Ceza (2 Cilt Takım) (Ciltli, İplik Dikişli) ", Fyodor Mihailoviç Dostoyevski,KAPRA YAYINCILIK," 49,80",59
65277e60f0c5ed1ad19554d3,Dervişin Teselli Koleksiyonu 2, Mecit Ömür Öztürk,HAYY KİTAP," 77,00",96
65277e60f0c5ed1ad19554d4,Kalplerin Keşfi / Mukaşefetü'l Kulüp (Ciltsiz), İmam Gazali,ÇELİK YAYINEVİ," 86,90",277
65277e61f0c5ed1ad19554d5,Hayatı Yeniden Keşfedin, Jeffrey E. Young,PSİKONET YAYINLARI," 105,60",331
65277e61f0c5ed1ad19554d6,Yüzyıllık Yalnızlık (Ciltsiz), Gabriel Garcia Marquez,CAN YAYINLARI," 118,41",2.449
65277e62f0c5ed1ad19554d7,Lo, Şermin Yaşar,DOĞAN ÇOCUK," 85,44",56
65277e62f0c5ed1ad19554d8,Dakikalar İçinde Atatürk ve Dünyası ,Prof. Dr. İlber Ortaylı,KRONİK KİTAP," 41,26",54
65277e63f0c5ed1ad19554d9,Kayıp Tanrılar Ülkesi, Ahmet Ümit,YAPI KREDİ YAYINLARI," 181,50",616
65277e63f0c5ed1ad19554da,Bir İdam Mahkumunun Son Günü, Victor Hugo,KAPRA YAYINCILIK," 9,90",146
65277e64f0c5ed1ad19554db,"Ben, Kirke", Madeline Miller,İTHAKİ YAYINLARI," 126,53",1.038
65277e64f0c5ed1ad19554dc,KPSS ALES DGS Ezberbozan Paragraf Soru Bankası, Kolektif ,PEGEM AKADEMİ YAYINCILIK-SINAV KİTAPLARI," 182,92",306
65277e65f0c5ed1ad19554dd,Pal Sokağı Çocukları, Ferenc Molnar,KAPRA YAYINCILIK," 12,90",36
65277e66f0c5ed1ad19554de,On Kişiydiler (On Küçük Zenci), Agatha Christie,ALTIN KİTAPLAR," 68,31",203
65277e66f0c5ed1ad19554df,Tutunamayanlar / Bütün Eserleri 1, Oğuz Atay,İLETİŞİM YAYINLARI," 175,00",2.598
65277e67f0c5ed1ad19554e0,Çürümenin Kitabı, Emil Michel Cioran,METİS YAYINLARI," 80,74",359
65277e68f0c5ed1ad19554e1,Kaplanın Sırtında , Zülfü Livaneli,İNKILAP KİTABEVİ," 91,00",27
65277e68f0c5ed1ad19554e2,Kuru Kız, Ayfer Tunç,CAN YAYINLARI," 69,10",65
65277e69f0c5ed1ad19554e3,Herkes O’nu Anlatıyor 1 / Ailesi, Hatice Kübra Tongar,AİLE YAYINLARI," 81,25",14
65277e69f0c5ed1ad19554e4,Peygamberliğin İspatı , Altay Cem Meriç,İNSAN YAYINLARI," 158,73",138
65277e6af0c5ed1ad19554e5,Cumhuriyetin 100 İsmi: Büyük Devrimin Portreleri, Emrah Safa Gürkan,MUNDİ," 81,90",26
65277e6af0c5ed1ad19554e6,Zamanı Durdurmanın Yolları, Matt Haig,DOMİNGO YAYINEVİ," 84,48",264
65277e6bf0c5ed1ad19554e7,Başarısızlar Kulübü, Anıl Basılı,TİMAŞ İLK GENÇ ," 52,50",86
65277e6cf0c5ed1ad19554e8,Anne Beni İyileştir, M. Barış Muslu,DOĞAN KİTAP," 80,10",41
65277e6cf0c5ed1ad19554e9,Hz. Ömer (R.A.), Mehmet  Yıldız,TİMAŞ YAYINLARI," 52,50",20
65277e6df0c5ed1ad19554ea,İblis İmparatorluğu /  Büyük Sıfırlama, Mustafa Güldağı,LOPUS," 72,00",34
65277e6df0c5ed1ad19554eb,Gerçek Özgürlük, Doğan Cüceloğlu,KRONİK KİTAP," 71,60",34
65277e6ef0c5ed1ad19554ec,"Bin Dokuz Yüz Seksen Dört 1984 (Ciltli, İplik Dikişli)", George Orwell,KAPRA YAYINCILIK," 24,90",35
65277e6ff0c5ed1ad19554ed,Kuyucaklı Yusuf, Sabahattin Ali,YAPI KREDİ YAYINLARI," 14,18",4.822
65277e72f0c5ed1ad19554ee,Bir İdam Mahkumunun Son Günü (Cep Boy) (Tam Metin), Victor Hugo,KARBON KİTAPLAR," 8,90",416
65277e72f0c5ed1ad19554ef,Mai ve Siyah , Halid Ziya Uşaklıgil,KAPRA YAYINCILIK," 14,90",56
65277e73f0c5ed1ad19554f0,Boş Dolaplar, Annie Ernaux,CAN YAYINLARI," 51,98",20
65277e73f0c5ed1ad19554f1,Âşıklara Yer Yok, Tarık Tufan,DOĞAN KİTAP," 86,42",52
65277e74f0c5ed1ad19554f2,Algernon'a Çiçekler, Daniel Keyes,KORİDOR YAYINCILIK," 81,84",561
65277e74f0c5ed1ad19554f3,Afrikalı Leo, Amin Maalouf,YAPI KREDİ YAYINLARI," 76,90",933
65277e75f0c5ed1ad19554f4,Benim Adım Sena  , Julia Sena Yamanoğlu,NESİL YAYINLARI," 54,00",87
65277e75f0c5ed1ad19554f5,Gezegenimiz Dünya / İlk Okuma, Leonie Pratt,TÜBİTAK YAYINLARI," 11,05",90
65277e76f0c5ed1ad19554f6,Toprak Ana, Cengiz Aytmatov,KETEBE YAYINEVİ," 40,80",81
65277e76f0c5ed1ad19554f7,Gülün Adı (Ciltsiz), Umberto Eco,CAN YAYINLARI," 161,70",1.321
65277e77f0c5ed1ad19554f8,Hayvanlardan Tanrılara Sapiens , Yuval Noah Harari,KOLEKTİF KİTAP," 155,10",2.305
65277e77f0c5ed1ad19554f9,Başarıya Götüren Aile, Doğan Cüceloğlu,REMZİ KİTABEVİ," 66,60",533
65277e78f0c5ed1ad19554fa,KPSS'nin Haritası, Semra Dilekçi,KİTAPYURDU DOĞRUDAN YAYINCILIK (KDY)," 128,00",53
65277e78f0c5ed1ad19554fb,Çetin Ceviz ve Mucide, Sinan Yaşar,FOM KİTAP," 47,70",201
65277e79f0c5ed1ad19554fc,Bir İdam Mahkumunun Son Günü, Victor Hugo,KARBON KİTAPLAR," 27,55",563
65277e79f0c5ed1ad19554fd,Yeşil Kafalar 1 / Ormanı Yemek Yasak, Tuğba Coşkuner,CEZVE ÇOCUK," 65,76",275
65277e7af0c5ed1ad19554fe,Milli İstihbarat Teşkilatı (1826-2023), Polat Safi,KRONİK KİTAP," 108,00",20
65277e7af0c5ed1ad19554ff,Keloğlan Oruç Peşinde, Merve Gülcemal,CEZVE ÇOCUK," 56,66",243
65277e7bf0c5ed1ad1955500,Kırk Kere Söyledim ,Prof. Dr. Ziya Selçuk,KRONİK KİTAP," 62,70",121
65277e7bf0c5ed1ad1955501,Mırıldanan Çocuk, Gabriele Clima,TİMAŞ İLK GENÇ ," 61,90",124
65277e7cf0c5ed1ad1955502,İnsan Neyle Yaşar?  , Lev N. Tolstoy,KAPRA YAYINCILIK," 12,90",77
65277e7cf0c5ed1ad1955503,Dad, Selahattin Demirtaş,DİPNOT YAYINLARI," 62,02",23
65277e7df0c5ed1ad1955504,Ene , Fatih Duman,NESİL YAYINLARI," 72,00",689
65277e7df0c5ed1ad1955505,Kendini Aldatan İnsan, İmam Gazali,KETEBE YAYINEVİ," 48,84",25
65277e7ff0c5ed1ad1955506,İçimizdeki Şeytan (Cep Boy) (Tam Metin), Sabahattin Ali,KARBON KİTAPLAR," 8,90",259
65277e7ff0c5ed1ad1955507,Öğrenci Kız, Osamu Dazai,İTHAKİ YAYINLARI," 30,00",48
65277e80f0c5ed1ad1955508,"Pal Sokağı Çocukları (Ciltli, İplik Dikişli)", Ferenc Molnar,KAPRA YAYINCILIK," 24,90",18
65277e80f0c5ed1ad1955509,Yakın Tarihin Gerçekleri,Prof. Dr. İlber Ortaylı,KRONİK KİTAP," 73,70",135
65277e81f0c5ed1ad195550a,Dost Kazanma ve İnsanları Etkileme Sanatı, Dale Carnegie,EPSİLON YAYINEVİ," 106,97",219
65277e81f0c5ed1ad195550b,Ayı Olmayan Ayı, Frank Tashlin,REDHOUSE KIDZ YAYINLARI," 38,28",129
65277e82f0c5ed1ad195550c,Huşu Ağacı, Funda Uçuk Er,CEZVE KİTAP," 71,28",136
65277e82f0c5ed1ad195550d,Büyükbabamın Kocaman Denizi, Sylvia Bishop,TİMAŞ ÇOCUK YAYINLARI," 60,00",15
65277e83f0c5ed1ad195550e,Suç ve Ceza (2 Cilt), Fyodor Mihailoviç Dostoyevski,KAPRA YAYINCILIK," 25,80",58
65277e83f0c5ed1ad195550f,Saç Örgüsü, Laetitia Colombani,YAN PASAJ," 71,28",62
65277e84f0c5ed1ad1955510,"Çocuk Kalbi (Ciltli, İplik Dikişli)", Edmondo De Amicis,KAPRA YAYINCILIK," 24,90",31
65277e84f0c5ed1ad1955511,Çocuk Kalbi, Edmondo De Amicis,KAPRA YAYINCILIK," 14,90",79
65277e85f0c5ed1ad1955512,Tuttum Ben Bu Orucu, Hatice Kübra Tongar,HAYY KİTAP," 60,50",38
65277e85f0c5ed1ad1955513,Şeytanın Çırağı, Şiro Hamao,İTHAKİ YAYINLARI," 36,96",76
65277e86f0c5ed1ad1955514,Uğultulu Tepeler, Emily Bronte,CAN YAYINLARI," 62,70",773
65277e87f0c5ed1ad1955515,Bekleyecek Vaktim Kalmadı Artık, Jean-Louis Fournier,YAPI KREDİ YAYINLARI," 38,50",39
65277e87f0c5ed1ad1955516,"İnsancıklar (Ciltli, İplik Dikişli)", Fyodor Mihailoviç Dostoyevski,KAPRA YAYINCILIK," 24,90",20
65277e8af0c5ed1ad1955517,Her Şeyin Bir Başlangıcı Var, Merve Gülcemal,CEZVE ÇOCUK," 60,90",47
65277e8af0c5ed1ad1955518,30 Günde 10 Yıl,Prof. Dr. Yavuz Yörükoğlu,HAYY KİTAP," 60,50",233
65277e8bf0c5ed1ad1955519,Dahacık, Şermin Yaşar,DOĞAN ÇOCUK," 61,60",56
65277e8bf0c5ed1ad195551a,Dorian Gray'in Portresi, Oscar Wilde,KAPRA YAYINCILIK," 14,90",83
65277e8cf0c5ed1ad195551b,Küçük Toplayıcının Büyük Macerası, Sinan Yaşar,TUDEM YAYINEVİ," 61,20",19
65277e8cf0c5ed1ad195551c,Babil’in En Zengin Adamı, George S. Clason,BUTİK YAYINCILIK  ," 144,00",100
65277e8df0c5ed1ad195551d,İFA - İnsanın Fabrika Ayarları (Genişletilmiş Yeni Baskı), Sinan Canan,TUTİ KİTAP," 225,00",16
65277e8df0c5ed1ad195551e,Dönüşüm, Franz Kafka,KAPRA YAYINCILIK," 12,90",65
65277e8ef0c5ed1ad195551f,Tatar Çölü, Dino Buzzati,İLETİŞİM YAYINLARI," 114,58",625
65277e8ef0c5ed1ad1955520,Ya Adalet Ya Sefalet ,Prof. Dr.  Selçuk Şirin,DOĞAN KİTAP," 79,85",28
65277e8ff0c5ed1ad1955521,Kapak Kızı, Ayfer Tunç,CAN YAYINLARI," 99,00",272
65277e8ff0c5ed1ad1955522,Suda Kaybolmak, Vladimir Tumanov,GÜNIŞIĞI KİTAPLIĞI," 71,51",38
65277e90f0c5ed1ad1955523,Gençlere Tavsiyeler (Eyyühe’l-Veled , İmam Gazali,ÇELİK YAYINEVİ," 27,00",17
65277e90f0c5ed1ad1955524,Harry Potter ve Sırlar Odası, J. K. Rowling,YAPI KREDİ YAYINLARI," 70,50",1.096
65277e92f0c5ed1ad1955525,Ateşten Kaçmak, Vladimir Tumanov,GÜNIŞIĞI KİTAPLIĞI," 84,50",13
65277e92f0c5ed1ad1955526,Borsa'da Tek Başına, Peter Lynch,SCALA YAYINCILIK," 147,00",91
65277e93f0c5ed1ad1955527,Çocuklarınıza Tutunun, Gabor Mate,HEP KİTAP," 108,50",39
65277e93f0c5ed1ad1955528,Allah ile Konuşturan Namaz, Mehmet  Yıldız,TİMAŞ YAYINLARI," 105,60",48
65277e94f0c5ed1ad1955529,Problemsiz Matematik, Ebru Arık,EĞLENCELİ BİLGİ," 63,75",7
65277e94f0c5ed1ad195552a,Çizgili Çoraplı Kız, Merve Gülcemal,CEZVE ÇOCUK," 60,90",37
65277e95f0c5ed1ad195552b,Başımın Üstünde Yerin Var, Hatice Kübra Tongar,HAYY KİTAP," 55,00",258
65277e96f0c5ed1ad195552c,Global Piyasalar , Şant Manukyan,KRONİK KİTAP," 95,70",16
65277e96f0c5ed1ad195552d,Gazap Üzümleri, John Steinbeck,İLETİŞİM YAYINLARI," 160,31",83
65277e97f0c5ed1ad195552e,Cingo (Karton Kapak), Şermin Yaşar,DOĞAN EGMONT ÇOCUK KİTAPLARI," 105,46",44
65277e97f0c5ed1ad195552f,Sevme Sanatı / Bir Eylem Olarak Sevmek, Erich Fromm,SAY YAYINLARI," 91,05",82
65277e98f0c5ed1ad1955530,Palanka / Dünyanın Son İnsanları 2, Tuğba Coşkuner,CEZVE ÇOCUK," 75,50",45
65277e98f0c5ed1ad1955531,Kadın Beyni Erkek Beyni, Serkan Karaismailoğlu,ELMA YAYINEVİ," 78,45",758
65277e99f0c5ed1ad1955532,Hizmetçi, Freida Mcfadden,OLİMPOS YAYINLARI," 81,45",43
65277e9af0c5ed1ad1955533,Kumarbaz (Cep Boy) (Tam Metin), Fyodor Mihailoviç Dostoyevski,KARBON KİTAPLAR," 8,90",168
65277e9af0c5ed1ad1955534,Yarın Yok, Ayşe Kulin,EVEREST YAYINLARI," 82,80",20
65277e9bf0c5ed1ad1955535,Mısır'a Sultanı Kuyudan Gelir , Yasin Pişgin,TİMAŞ YAYINLARI," 118,80",70
65277e9cf0c5ed1ad1955536,Çankaya, Falih Rıfkı Atay,POZİTİF YAYINLARI," 122,10",551
65277e9cf0c5ed1ad1955537,Dinlemeye Değer, Aleix Cabrera,TÜBİTAK YAYINLARI," 7,50",46
65277e9df0c5ed1ad1955538,Hayati Meseleler, Hayati İnanç,BABIALİ KÜLTÜR YAYINCILIĞI," 58,50",35
65277e9df0c5ed1ad1955539,Martı Jonathan Livingston, Richard Bach,EPSİLON YAYINEVİ," 70,21",2.659
65277e9ef0c5ed1ad195553a,İlk Okuma - Gece ve Gündüz, Emily Bone,TÜBİTAK YAYINLARI," 11,05",13
65277e9ef0c5ed1ad195553b,Bütün-Beyinli Çocuk , Tina Payne Bryson,DİYOJEN YAYINCILIK," 93,85",34
65277e9ff0c5ed1ad195553c,Incognito , David Eagleman,DOMİNGO YAYINEVİ," 97,60",669
65277e9ff0c5ed1ad195553d,Nar Ağacı,Prof. Dr. Nazan Bekiroğlu,TİMAŞ YAYINLARI," 165,00",3.176
65277ea2f0c5ed1ad195553e,Siber Kahramanlar, Feyza Şahin,ERDEM ÇOCUK YAYINLARI," 45,50",12
65277ea2f0c5ed1ad195553f,Senin Camin Ne Renk, Jenny Molendyk Divleli,KARAVAN ÇOCUK," 72,38",44
65277ea3f0c5ed1ad1955540,Asude Bahçe, Funda Uçuk Er,CEZVE KİTAP," 74,58",81
65277ea4f0c5ed1ad1955541,Babamın Yeri, Annie Ernaux,CAN YAYINLARI," 44,88",15
65277ea4f0c5ed1ad1955542,Şimdiki Çocuklar Harika, Aziz Nesin,NESİN YAYINEVİ," 72,00",415
65277ea5f0c5ed1ad1955543,Buz Çetesi 1 / Tehlikeye Dur De!, Yücel Öztürk,CEZVE ÇOCUK," 53,46",31
65277ea5f0c5ed1ad1955544,Filozof Meşe, Anooshirvan  Miandji ,BİLGİ ÇOCUK KİTAPLARI," 49,68",46
65277ea6f0c5ed1ad1955545,Üç Kedi Bir Dilek, Sara Şahinkanat,YAPI KREDİ YAYINLARI," 57,50",1.363
65277ea7f0c5ed1ad1955546,Bu Matematik Tam Senlik, Katie Daynes,TÜBİTAK YAYINLARI," 29,30",23
65277ea8f0c5ed1ad1955547,Sıfır Noktasındaki Kadın, Neval el-Saadavi,METİS YAYINLARI," 58,56",387
65277ea8f0c5ed1ad1955548,Kar Çorbası , Fatıma Merve İnan,KİTAPYURDU DOĞRUDAN YAYINCILIK (KDY)," 50,00",6
65277ea9f0c5ed1ad1955549,Ara ve Bul Resimli Bulmacalar - Dinozorlar, Gareth Lucas,TÜBİTAK YAYINLARI," 13,50",34
65277ea9f0c5ed1ad195554a,Duvarları Gıdıklanan Okul / Yeşil Kafalar 2, Tuğba Coşkuner,CEZVE ÇOCUK," 65,76",129
65277eaaf0c5ed1ad195554b,Günübirlik Hayatlar, Irvin D. Yalom,PEGASUS YAYINLARI," 120,12",649
65277eaaf0c5ed1ad195554c,Halka Çörek Zinciri / Abur Cubur Peşinde, Alexander McCall Smith,GÜNIŞIĞI KİTAPLIĞI," 45,50",19
65277eabf0c5ed1ad195554d,Dramsız Disiplin, Tina Payne Bryson,PEGASUS YAYINLARI," 179,40",226
65277eabf0c5ed1ad195554e,"Dinle, Küçük Adam", Wilhelm Reich,CEM YAYINEVİ," 54,80",367
65277eacf0c5ed1ad195554f,Tiamat (Karton Kapak), İhsan Oktay Anar,EVEREST YAYINLARI," 50,40",191
65277eacf0c5ed1ad1955550,Kurt Kanunu, Kemal Tahir ,KETEBE YAYINEVİ," 61,10",10
65277eadf0c5ed1ad1955551,Anna Karenina (2 Cilt Takım), Lev N. Tolstoy,YORDAM KİTAP," 153,97",19
65277eadf0c5ed1ad1955552,Beklenmedik Koşullar, Lauren Asher,OLİMPOS YAYINLARI," 87,78",19
65277eaef0c5ed1ad1955553,Güneşin İki Yüzü, Bahar Eriş,ALFA YAYINLARI," 79,20",20
65277eaef0c5ed1ad1955554,Ulusların Düşüşü, Daron Acemoğlu,DOĞAN KİTAP," 133,45",434
65277eaff0c5ed1ad1955555,Bazen Olur Böyle / Biraz Kıskandım Sanki ,Klinik Psikolog Mehmet Teber,SİNCAP KİTAP," 56,10",79
65277eaff0c5ed1ad1955556,Toz ve Hayaller Kitapçısı, Mindy Thompson,TİMAŞ GENÇ," 92,40",16
65277eb0f0c5ed1ad1955557,Bu Da Geçecek , Julia Samuel,EKSİK PARÇA YAYINLARI," 110,60",7
65277eb0f0c5ed1ad1955558,Yeraltından Notlar (Cep Boy) (Tam Metin), Fyodor Mihailoviç Dostoyevski,KARBON KİTAPLAR," 8,90",32
65277eb1f0c5ed1ad1955559,Süt ve Bal, Rupi Kaur,PEGASUS YAYINLARI," 174,30",105
65277eb2f0c5ed1ad195555a,İtiraflarım, Lev N. Tolstoy,KAPRA YAYINCILIK," 9,90",73
65277eb2f0c5ed1ad195555b,Koku (Ciltsiz), Patrick Süskind,CAN YAYINLARI," 94,25",990
65277eb3f0c5ed1ad195555c,Harry Potter ve Azkaban Tutsağı, J. K. Rowling,YAPI KREDİ YAYINLARI," 109,71",987
65277eb3f0c5ed1ad195555d,Zaman Bisikleti  3 - Zamanda Kaza, Bilgin Adalı,CAN ÇOCUK YAYINLARI," 52,00",118
65277eb4f0c5ed1ad195555e,Ünsüz Youtuberın Günlüğü, Miyase Sertbarut,ALTIN KİTAPLAR - ÖZEL ÜRÜN," 68,64",77
65277eb4f0c5ed1ad195555f,Gümüş Kanat, Cahit Uçuk,BİLGE KÜLTÜR SANAT," 32,50",183
65277eb5f0c5ed1ad1955560,Bazen Olur Böyle / Biraz Üzüldüm Sanki,Klinik Psikolog Mehmet Teber,SİNCAP KİTAP," 56,10",54
65277eb5f0c5ed1ad1955561,"Devlet (2 Cilt Takım) (Ciltli, İplik Dikişli)", Platon (Eflatun) ,KAPRA YAYINCILIK," 49,80",6
65277eb6f0c5ed1ad1955562,Son Söz - Gerçek Tıp Dersleri Cilt 2 , Aidin Salih,YİTİK ŞİFA," 63,07",106
65277eb6f0c5ed1ad1955563,Açlık, Knut Hamsun,VARLIK YAYINLARI," 45,00",1.141
65277eb7f0c5ed1ad1955564,Festergrimm (Karton Kapak), Thomas Taylor,TİMAŞ GENÇ," 95,70",26
65277eb7f0c5ed1ad1955565,Cingöz Damla İş Başında, Şeyma Karagöl,BEYAN YAYINLARI," 56,10",8
65277eb8f0c5ed1ad1955566,Bu Hikaye Senden Uzun Osman, Aylin Balboa,İLETİŞİM YAYINLARI," 71,74",30
65277eb8f0c5ed1ad1955567,Gazi Mustafa Kemal Atatürk,Prof. Dr. İlber Ortaylı,KRONİK KİTAP," 92,90",1.950
65277eb9f0c5ed1ad1955568, Rabbimi Tanıyorum 3 / Bil Bakalım Hangi Hayvan ?, Merve Gülcemal,CEZVE ÇOCUK," 53,46",60
65277eb9f0c5ed1ad1955569,Totem ve Tabu, Sigmund Freud,KAPRA YAYINCILIK," 12,90",20
65277ebaf0c5ed1ad195556a,Yeşil Peri Gecesi, Ayfer Tunç,CAN YAYINLARI," 138,60",310
65277ebaf0c5ed1ad195556b,Gök Kubbenin Altında, İbrahim Kalın,MECRA KİTAP," 66,00",51
65277ebbf0c5ed1ad195556c,Macera Ekspresi / Yeşil Kafalar 3, Tuğba Coşkuner,CEZVE ÇOCUK," 63,81",102
65277ebbf0c5ed1ad195556d,Rabbimi Tanıyorum 2 / Nasıl Olurdu ?, Merve Gülcemal,CEZVE ÇOCUK," 60,90",177
65277ebcf0c5ed1ad195556e,Canım Arkadaşım, Özgür Balpınar,TİMAŞ GENÇ," 68,75",87
65277ebcf0c5ed1ad195556f,Kral Şakir 11 / Çok Bekledim Seni Yaz Tatili! (Ciltli), Varol Yaşaroğlu,EKSİK PARÇA ÇOCUK," 124,74",41
65277ebdf0c5ed1ad1955570,Uzakların Şarkısı, Kaan Murat Yanık,KETEBE YAYINEVİ," 64,68",23
65277ebdf0c5ed1ad1955571,Kırmızı Saçlı Kadın, Orhan Pamuk,YAPI KREDİ YAYINLARI," 60,90",2.117
65277ebef0c5ed1ad1955572,Genç Werther'in Acıları (Cep Boy) (Tam Metin), Johann Wolfgang Goethe,KARBON KİTAPLAR," 8,90",211
65277ebef0c5ed1ad1955573,Eşsiz Bir Gezi, Jenny Molendyk Divleli,KARAVAN ÇOCUK," 67,20",56
